location_id,location_name,latitude,longitude
655,Pembroke Pines,26.007765,-80.2962555
656,Springdale,36.18674420000001,-94.1288141
657,Oxnard,34.1975048,-119.17705159999998
658,Odessa,31.8456816,-102.3676431
659,Stillwater,36.1156071,-97.0583681
660,Brockton,42.083433500000005,-71.0183787
661,Bayonne,40.6687141,-74.11430909999999
662,Paramount,33.8894598,-118.15979109999998
663,Moline,41.5067003,-90.5151342
664,Meridian,32.3643098,-88.70365600000001
665,Cleveland,35.1595182,-84.8766115
666,Jersey City,40.7281575,-74.0776417
667,St. Paul,44.9537029,-93.0899578
668,Deltona,28.9005446,-81.2636738
669,Freeport,40.65760220000001,-73.58318349999999
670,Iowa City,41.6611277,-91.5301683
671,Anaheim,33.8352932,-117.9145036
672,Apple Valley,44.7319094,-93.21772
673,Great Falls,47.4941836,-111.2833449
674,West Valley City,40.691613200000006,-112.0010501
675,Hampton,37.0298687,-76.3452218
676,Georgetown,30.633261800000003,-97.6779842
677,Orem,40.2968979,-111.69464750000002
678,Monrovia,34.14426160000001,-118.0019482
679,Keller,32.9341893,-97.229298
680,Goose Creek,32.9810059,-80.03258670000001
681,Little Rock,34.7464809,-92.2895948
682,Santa Ana,33.7455731,-117.8678338
683,White Plains,41.0339862,-73.76290970000001
684,Idaho Falls,43.4916514,-112.0339645
685,Bellevue,47.610377,-122.2006786
686,Roseville,38.7521235,-121.28800590000002
687,Perth Amboy,40.5067723,-74.2654234
688,Peabody,42.5278731,-70.92866090000001
689,Grand Island,40.92639570000001,-98.3420118
690,Columbia,38.95170529999999,-92.3340724
691,Racine,42.7261309,-87.78285229999999
692,Carmel,39.978371,-86.1180435
693,Portage,42.20115379999999,-85.5800022
694,Middletown,39.5150576,-84.39827629999999
695,Woodland,38.6785157,-121.7732971
696,Revere,42.408430200000005,-71.0119948
697,Euless,32.8370727,-97.0819541
698,Arlington Heights,42.0883603,-87.9806265
699,Hemet,33.7475203,-116.9719684
700,High Point,35.955692299999995,-80.0053176
701,Newark,40.0581205,-82.4012642
702,Midwest City,35.4495065,-97.3967019
703,San Marcos,33.1433723,-117.1661449
704,Port Orange,29.1383165,-80.9956105
705,Lakewood,33.853626899999995,-118.1339563
706,Westerville,40.1261743,-82.9290696
707,Rockford,42.2711311,-89.09399520000001
708,El Cajon,32.7947731,-116.9625269
709,St. Petersburg,27.773056,-82.64
710,Downers Grove,41.8089191,-88.01117459999999
711,Milford,41.2306979,-73.064036
712,Albany,44.6365107,-123.1059282
713,Las Vegas,36.1699412,-115.13982959999998
714,Pasadena,29.6910625,-95.2091006
715,Port St. Lucie,27.2730492,-80.3582261
716,Cedar Rapids,41.9778795,-91.6656232
717,Ormond Beach,29.2858129,-81.05588940000001
718,Quincy,42.25287720000001,-71.0022705
719,Miramar,25.9860762,-80.3035602
720,El Paso,31.7775757,-106.4424559
721,Topeka,39.0558235,-95.6890185
722,Rosemead,34.0805651,-118.072846
723,Keizer,44.9901194,-123.0262077
724,Minnetonka,44.9211836,-93.4687489
725,Akron,41.081444700000006,-81.51900529999999
726,Edinburg,26.3017374,-98.1633432
727,Rancho Cucamonga,34.1063989,-117.5931084
728,North Charleston,32.8546197,-79.9748103
729,Louisville,38.2526647,-85.7584557
730,Watsonville,36.910231,-121.7568946
731,Coconut Creek,26.2517482,-80.17893509999999
732,Bradenton,27.4989278,-82.5748194
733,Carlsbad,33.158093300000004,-117.3505939
734,Texas City,29.383845,-94.9027002
735,Redding,40.5865396,-122.3916754
736,Wyoming,42.9133602,-85.7053085
737,Lorain,41.452819,-82.18237459999999
738,Roy,41.1616108,-112.0263313
739,Fort Lauderdale,26.1224386,-80.13731740000001
740,Warner Robins,32.6130007,-83.624201
741,Clearwater,27.9658533,-82.8001026
742,Cutler Bay,25.5808323,-80.3468593
743,Florence,34.79981,-87.677251
744,Terre Haute,39.4667034,-87.4139092
745,Temple,31.0982344,-97.342782
746,Beavercreek,39.7092262,-84.0632685
747,Sioux Falls,43.5445959,-96.7311034
748,Columbus,39.2014404,-85.9213796
749,Margate,26.244526300000004,-80.206436
750,Leominster,42.5250906,-71.759794
751,Warwick,41.7001009,-71.4161671
752,Bakersfield,35.3732921,-119.0187125
753,Miami,25.7616798,-80.1917902
754,Lake Charles,30.226594899999995,-93.2173758
755,Richland,46.2856907,-119.2844621
756,Hickory,35.7344538,-81.3444573
757,South San Francisco,37.654656,-122.4077498
758,Plymouth,45.01051939999999,-93.4555093
759,South Bend,41.6763545,-86.25198979999999
760,Edmond,35.6528323,-97.4780954
761,Des Moines,41.6005448,-93.6091064
762,Bonita Springs,26.339806,-81.77869720000001
763,Draper,40.5246711,-111.8638226
764,Whittier,33.97917929999999,-118.032844
765,Livonia,42.36837,-83.3527097
766,Milwaukee,43.0389025,-87.9064736
767,Auburn,47.3073228,-122.22845320000002
768,Sumter,33.9204354,-80.3414693
769,Beverly,42.5584283,-70.880049
770,Renton,47.4828776,-122.21706609999998
771,Centennial,39.5807452,-104.8771726
772,Richmond,37.5407246,-77.4360481
773,Anderson,40.1053196,-85.6802541
774,Beaumont,33.929460600000006,-116.977248
775,Pflugerville,30.4393696,-97.6200043
776,Hoboken,40.7439905,-74.0323626
777,Lexington-Fayette,38.040583700000006,-84.50371640000002
778,Norwalk,33.9022367,-118.081733
779,Yuma,32.6926512,-114.6276916
780,Highland,34.1283442,-117.2086513
781,Carol Stream,41.9125286,-88.1347927
782,Joliet,41.525031,-88.0817251
783,Rock Hill,34.9248667,-81.02507840000001
784,Rancho Cordova,38.5890723,-121.302728
785,Dearborn Heights,42.3369816,-83.2732627
786,Honolulu,21.3069444,-157.8583333
787,Victoria,28.8052674,-97.0035982
788,Attleboro,41.9445441,-71.2856082
789,Wylie,33.0151201,-96.5388789
790,Carrollton,32.975641499999995,-96.8899636
791,Plainfield,41.632223,-88.2120315
792,Hoffman Estates,42.0629915,-88.1227199
793,Methuen,42.7262016,-71.19089240000001
794,North Port,27.044224,-82.23592540000001
795,Rockville,39.0839973,-77.1527578
796,Burbank,34.18083920000001,-118.30896609999998
797,Fullerton,33.8703596,-117.9242966
798,Oshkosh,44.0247062,-88.5426136
799,Huntsville,30.723526300000003,-95.5507771
800,Farmington Hills,42.4989936,-83.3677168
801,Pico Rivera,33.9830688,-118.096735
802,Cerritos,33.8583483,-118.0647871
803,La Puente,34.0200114,-117.9495083
804,Grand Junction,39.0638705,-108.5506486
805,Enid,36.3955891,-97.8783911
806,San Jose,37.3382082,-121.88632859999998
807,Round Rock,30.508255100000003,-97.678896
808,Maple Grove,45.072464200000006,-93.4557877
809,Norman,35.2225668,-97.4394777
810,Homestead,25.4687224,-80.4775569
811,Friendswood,29.529399800000004,-95.2010447
812,Irvine,33.6839473,-117.7946942
813,Pocatello,42.8713032,-112.4455344
814,Pacifica,37.6138253,-122.48691940000002
815,Sheboygan,43.7508284,-87.71453000000001
816,Bossier City,32.5159852,-93.7321228
817,Cedar Park,30.505198,-97.8202888
818,Sandy Springs,33.9304352,-84.3733147
819,Champaign,40.1164204,-88.2433829
820,Clifton,40.8584328,-74.16375529999999
821,Moore,35.339507899999994,-97.4867028
822,Blue Springs,39.0169509,-94.2816148
823,Lancaster,34.6867846,-118.1541632
824,Bryan,30.6743643,-96.3699632
825,Hurst,32.82346210000001,-97.1705678
826,Cape Coral,26.5628537,-81.94953309999998
827,Cupertino,37.3229978,-122.0321823
828,Pittsfield,42.4500845,-73.2453824
829,Gilroy,37.0057816,-121.5682751
830,Manchester,42.995639700000005,-71.4547891
831,Virginia Beach,36.8529263,-75.977985
832,Salina,38.8402805,-97.6114237
833,Somerville,42.3875968,-71.0994968
834,Largo,27.9094665,-82.7873244
835,Fresno,36.7468422,-119.7725868
836,Phenix City,32.4709761,-85.0007653
837,Berwyn,41.8505874,-87.79366850000001
838,Palm Beach Gardens,26.8233946,-80.1386547
839,Pawtucket,41.878711,-71.38255579999999
840,San Gabriel,34.0961111,-118.1058333
841,Winston-Salem,36.0998596,-80.24421600000001
842,Alpharetta,34.07537620000001,-84.2940899
843,O'Fallon,38.8106075,-90.6998477
844,Redwood City,37.4852152,-122.2363548
845,Union City,37.59339179999999,-122.0438298
846,Hallandale Beach,25.9812024,-80.148379
847,Mankato,44.1635775,-93.9993996
848,Aliso Viejo,33.5676842,-117.7256083
849,Menifee,33.6971468,-117.185294
850,Loveland,40.397761200000005,-105.0749801
851,Carpentersville,42.1211364,-88.2578582
852,Providence,41.8239891,-71.4128343
853,Hialeah,25.8575963,-80.2781057
854,San Ramon,37.7799273,-121.9780153
855,Ontario,34.0633443,-117.6508876
856,Kirkland,47.6814875,-122.2087353
857,St. George,37.0965278,-113.5684164
858,Hilton Head Island,32.216316,-80.752608
859,Glendale,34.1425078,-118.255075
860,Meriden,41.5381535,-72.8070435
861,Gardena,33.8883487,-118.3089624
862,Westfield,42.1250929,-72.749538
863,Elgin,42.0354084,-88.2825668
864,Plano,33.0198431,-96.6988856
865,Longmont,40.1672068,-105.1019275
866,Coppell,32.9545687,-97.0150078
867,Lakewood,41.481993200000005,-81.7981908
868,Jonesboro,35.8422967,-90.704279
869,College Station,30.627977,-96.3344068
870,Dearborn,42.3222599,-83.1763145
871,Utica,43.100903,-75.232664
872,Monroe,32.5093109,-92.1193012
873,Baltimore,39.2903848,-76.6121893
874,Springfield,37.20895720000001,-93.2922989
875,Pine Bluff,34.2284312,-92.0031955
876,Plainfield,40.6337136,-74.40737359999999
877,Lynn,42.466763,-70.9494938
878,Woodbury,44.923855200000006,-92.9593797
879,Gainesville,29.6516344,-82.3248262
880,West Sacramento,38.5804609,-121.530234
881,Sammamish,47.6162683,-122.0355736
882,Aventura,25.9564812,-80.1392121
883,Fayetteville,36.0625795,-94.1574263
884,San Rafael,37.9735346,-122.5310874
885,Conway,35.0886963,-92.4421011
886,Tacoma,47.2528768,-122.4442906
887,Middletown,41.5623209,-72.6506488
888,Burlington,44.4758825,-73.21207199999999
889,Twin Falls,42.5629668,-114.4608711
890,Sherman,33.635661799999994,-96.6088805
891,New York,40.7127837,-74.00594129999999
892,Simi Valley,34.2694474,-118.781482
893,West Covina,34.0686208,-117.93895259999998
894,Castle Rock,39.372212100000006,-104.8560902
895,Valdosta,30.8327022,-83.2784851
896,Fort Worth,32.7554883,-97.3307658
897,Carson,33.8316745,-118.281693
898,Evansville,37.9715592,-87.5710898
899,Santa Maria,34.953033700000006,-120.4357191
900,Brentwood,36.0331164,-86.7827772
901,La Mesa,32.7678287,-117.02308390000002
902,Westminster,39.8366528,-105.03720459999998
903,Reading,40.3356483,-75.9268747
904,Turlock,37.4946568,-120.8465941
905,Greeley,40.42331420000001,-104.7091322
906,Tyler,32.351260100000005,-95.3010624
907,Winter Garden,28.5652787,-81.5861847
908,Waco,31.549333,-97.1466695
909,Martinez,38.0193657,-122.1341321
910,Thousand Oaks,34.1705609,-118.8375937
911,Azusa,34.1336186,-117.9075627
912,Bridgeport,41.18654779999999,-73.1951767
913,St. Louis Park,44.9597376,-93.3702186
914,Chesterfield,38.6631083,-90.5770675
915,Greenacres,26.6276276,-80.1353896
916,Pasco,46.2395793,-119.10056570000002
917,Torrance,33.835849200000006,-118.3406288
918,Madison,43.07305170000001,-89.4012302
919,Janesville,42.6827885,-89.01872220000001
920,Waukegan,42.3636331,-87.84479379999999
921,Bowling Green,36.9685219,-86.48080429999999
922,Arlington,32.735687,-97.1080656
923,Lewisville,33.046233,-96.994174
924,Farmington,36.7280583,-108.2186856
925,Oakley,37.9974219,-121.7124536
926,Palo Alto,37.4418834,-122.1430195
927,Springfield,44.0462362,-123.0220289
928,New Bedford,41.6362152,-70.934205
929,Redmond,47.6739881,-122.121512
930,Brentwood,37.931868,-121.6957863
931,Davis,38.5449065,-121.7405167
932,La Mirada,33.9172357,-118.0120086
933,Smyrna,35.9828412,-86.51860450000001
934,Altoona,40.5186809,-78.3947359
935,Dothan,31.2232313,-85.39048879999999
936,East Orange,40.767323,-74.20486770000001
937,Tinley Park,41.5731442,-87.7932939
938,Biloxi,30.396031800000003,-88.88530779999999
939,Urbana,40.1105875,-88.2072697
940,Garden Grove,33.7739053,-117.9414477
941,Lynwood,33.930293,-118.21146029999998
942,Northglenn,39.8961821,-104.9811468
943,Canton,40.7989473,-81.378447
944,Brookhaven,33.8651033,-84.3365917
945,Baton Rouge,30.4582829,-91.1403196
946,Bristol,41.6717648,-72.9492703
947,Independence,39.0911161,-94.4155068
948,Lansing,42.732535,-84.55553470000001
949,Orland Park,41.6303103,-87.8539425
950,Vineland,39.4863773,-75.0259637
951,Green Bay,44.519159,-88.019826
952,Evanston,42.0450722,-87.6876969
953,Ocoee,28.5691677,-81.5439619
954,Los Angeles,34.0522342,-118.24368490000002
955,Federal Way,47.3223221,-122.3126222
956,West Jordan,40.6096698,-111.9391031
957,Yucaipa,34.033625,-117.0430865
958,Pittsburgh,40.4406248,-79.9958864
959,Downey,33.9401088,-118.1331593
960,Cicero,41.8455877,-87.7539448
961,South Gate,33.954737,-118.2120161
962,Panama City,30.1588129,-85.6602058
963,Joplin,37.0842271,-94.513281
964,League City,29.5074538,-95.0949303
965,Salt Lake City,40.7607793,-111.89104740000002
966,Fort Pierce,27.446705600000005,-80.3256056
967,Phoenix,33.4483771,-112.0740373
968,Corvallis,44.5645659,-123.2620435
969,Cedar Hill,32.5884689,-96.9561152
970,Chicopee,42.14870429999999,-72.6078672
971,Ocala,29.1871986,-82.14009229999999
972,Roswell,34.0232431,-84.36155550000001
973,Park Ridge,42.0111412,-87.8406192
974,Concord,43.2081366,-71.5375718
975,Olympia,47.0378741,-122.9006951
976,Huntington Beach,33.660297,-117.9992265
977,Corpus Christi,27.8005828,-97.396381
978,Haverhill,42.7762015,-71.0772796
979,Hanover Park,41.9994722,-88.1450735
980,Cambridge,42.3736158,-71.10973349999999
981,Glendale,33.538652299999995,-112.1859866
982,Stanton,33.802515500000005,-117.9931165
983,Summerville,33.0185039,-80.17564809999999
984,Davenport,41.5236437,-90.5776367
985,Boca Raton,26.3683064,-80.1289321
986,New Britain,41.6612104,-72.77954190000001
987,Roseville,42.4972583,-82.93714090000002
988,Cleveland Heights,41.5200518,-81.556235
989,Gresham,45.5001357,-122.4302013
990,Lauderhill,26.1403635,-80.2133808
991,Hendersonville,36.3047735,-86.6199957
992,Santa Clara,37.3541079,-121.9552356
993,Oceanside,33.1958696,-117.3794834
994,Lake Forest,33.6469661,-117.689218
995,Novi,42.48059,-83.47549129999999
996,West New York,40.7878788,-74.0143064
997,Everett,42.40843,-71.0536625
998,Linden,40.6220478,-74.2445902
999,Asheville,35.5950581,-82.5514869
1000,Compton,33.8958492,-118.2200712
